stage,action,reason,product_id,name,price,reviews_count,detail
2_dedup,merged,duplicate_sku,102175971,Салфетки влажные Flovell Care Classic розовые 120 шт,367,24614,2 строк → 1; min_price=367; best_merchant='30313755'
2_dedup,merged,duplicate_sku,102175971,Салфетки влажные Flovell Care Classic розовые 120 шт,367,24614,2 строк → 1; min_price=367; best_merchant='30313755'
2_dedup,merged,duplicate_sku,107070922,"Тряпка универсальная Santex Allzwecktuch 3 шт, вискоза",475,527,2 строк → 1; min_price=475; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,107070922,"Тряпка универсальная Santex Allzwecktuch 3 шт, вискоза",475,527,2 строк → 1; min_price=475; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,112663381,Clean&Fresh таблетки Lemon 20 г 60 шт,4570,130,2 строк → 1; min_price=4570; best_merchant='13647015'
2_dedup,merged,duplicate_sku,112663381,Clean&Fresh таблетки Lemon 20 г 60 шт,4570,130,2 строк → 1; min_price=4570; best_merchant='13647015'
2_dedup,merged,duplicate_sku,114889768,Картина Абстракция на подрамнике 120x80 см,6700,37,2 строк → 1; min_price=6700; best_merchant='30264370'
2_dedup,merged,duplicate_sku,114889768,Картина Абстракция на подрамнике 120x80 см,6700,37,2 строк → 1; min_price=6700; best_merchant='30264370'
2_dedup,merged,duplicate_sku,140246733,"Медальница 098765, фанера",5600,82,2 строк → 1; min_price=5600; best_merchant='5697002'
2_dedup,merged,duplicate_sku,140246733,"Медальница 098765, фанера",5600,82,2 строк → 1; min_price=5600; best_merchant='5697002'
2_dedup,merged,duplicate_sku,106562605,Мышеловка 8609104 от грызунов,2099,159,2 строк → 1; min_price=2099; best_merchant='30370997'
2_dedup,merged,duplicate_sku,106562605,Мышеловка 8609104 от грызунов,2099,159,2 строк → 1; min_price=2099; best_merchant='30370997'
6_outliers,flagged,abnormal_delta_reviews,108829928,"HOME пакет 5932 для фруктов и овощей, для хранения продуктов",184,4207,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,102175971,Салфетки влажные Flovell Care Classic розовые 120 шт,367,24614,Δreviews=78 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,135155764,"Сковорода MasterShef Гранит 24 см с антипригарным покрытием, алюминий",9990,1311,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114269290,"Отбеливатель TAZA Кислородный эко порошок, 1000 мл",3099,10745,Δreviews=22 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,121851623,"Комплект для уборки универсальная, для пола, для стен Mika, материал насадки: ми",11630,1758,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,112939584,"Набор мисок 504475 26х26 см, нержавеющая сталь, 4 шт",2479,1828,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
