stage,action,reason,product_id,name,price,reviews_count,detail
2_dedup,merged,duplicate_sku,116191761,DIWASH таблетки 332094 2000 г 100 шт,4699,313,2 строк → 1; min_price=4699; best_merchant='13647015'
2_dedup,merged,duplicate_sku,116191761,DIWASH таблетки 332094 2000 г 100 шт,4699,313,2 строк → 1; min_price=4699; best_merchant='13647015'
2_dedup,merged,duplicate_sku,102175971,"Влажные салфетки Flovell Care 120 шт, розовые",438,21193,2 строк → 1; min_price=438; best_merchant='12650053'
2_dedup,merged,duplicate_sku,102175971,"Влажные салфетки Flovell Care 120 шт, розовые",438,21193,2 строк → 1; min_price=438; best_merchant='12650053'
2_dedup,merged,duplicate_sku,107070922,"Тряпка универсальная Santex Allzwecktuch 3 шт, вискоза",475,495,2 строк → 1; min_price=475; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,107070922,"Тряпка универсальная Santex Allzwecktuch 3 шт, вискоза",475,495,2 строк → 1; min_price=475; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,115258551,"Покрывало с наволочками Tencel Ромб 220х240 см, хлопок, полиэстер, серый",8899,926,2 строк → 1; min_price=8899; best_merchant='30353323'
2_dedup,merged,duplicate_sku,115258551,"Покрывало с наволочками Tencel Ромб 220х240 см, хлопок, полиэстер, серый",8899,926,2 строк → 1; min_price=8899; best_merchant='30353323'
6_outliers,flagged,abnormal_delta_reviews,117752195,Детские влажные салфетки Flovell Care Mini wet wipes Синие 64 шт,390,12264,Δreviews=19 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,102175971,"Влажные салфетки Flovell Care 120 шт, розовые",438,21193,Δreviews=34 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,136705903,"Mercado полка MR-2000 2 шт, металл, нержавеющая сталь",2888,1866,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,112474469,"Подставка для дома, для улицы, для балкона flowers , металл",4200,617,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114269290,"Отбеливатель TAZA Кислородный эко порошок, 1000 мл",2308,8959,Δreviews=49 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,108431472,"Подушка VITAS 50x70 см, шелк шелкопряда",2196,1438,Δreviews=8 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114447600,"Отбеливатель-пятновыводитель TAZA кислородный порошок,",1416,1197,Δreviews=21 > threshold=5 (Q3+3.0·IQR)
