stage,action,reason,product_id,name,price,reviews_count,detail
2_dedup,merged,duplicate_sku,142513353,"Подушка NikStory 50x70 см, файбер",1590,863,2 строк → 1; min_price=1590; best_merchant='30295472'
2_dedup,merged,duplicate_sku,142513353,"Подушка NikStory 50x70 см, файбер",1590,863,2 строк → 1; min_price=1590; best_merchant='30295472'
2_dedup,merged,duplicate_sku,100712036,Средство для мытья посуды Fairy Pure&Clean 900 мл,1489,221,2 строк → 1; min_price=1489; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,100712036,Средство для мытья посуды Fairy Pure&Clean 900 мл,1489,221,2 строк → 1; min_price=1489; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,131031602,"Придверный коврик 100x140 см, 223416770",5345,114,2 строк → 1; min_price=5345; best_merchant='30424495'
2_dedup,merged,duplicate_sku,131031602,"Придверный коврик 100x140 см, 223416770",5345,114,2 строк → 1; min_price=5345; best_merchant='30424495'
2_dedup,merged,duplicate_sku,118088655,"WOWZILLA набор разделочных досок на подставке доска для нарезки 981909203 3 шт, ",6990,113,2 строк → 1; min_price=6990; best_merchant='16432218'
2_dedup,merged,duplicate_sku,118088655,"WOWZILLA набор разделочных досок на подставке доска для нарезки 981909203 3 шт, ",6990,113,2 строк → 1; min_price=6990; best_merchant='16432218'
2_dedup,merged,duplicate_sku,105907435,"Набор для специй R66-16, нержавеющая сталь, стекло",3899,486,2 строк → 1; min_price=3899; best_merchant='30393981'
2_dedup,merged,duplicate_sku,105907435,"Набор для специй R66-16, нержавеющая сталь, стекло",3899,486,2 строк → 1; min_price=3899; best_merchant='30393981'
2_dedup,merged,duplicate_sku,114807418,"Контейнер для моющих средств 12.6x7.7x24 см, пластик",3200,78,2 строк → 1; min_price=3200; best_merchant='30042168'
2_dedup,merged,duplicate_sku,114807418,"Контейнер для моющих средств 12.6x7.7x24 см, пластик",3200,78,2 строк → 1; min_price=3200; best_merchant='30042168'
2_dedup,merged,duplicate_sku,116716128,Кусковое мыло туалетное BioMio Aromatherapy Лаванда и жасмин 90 г,509,76,2 строк → 1; min_price=509; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,116716128,Кусковое мыло туалетное BioMio Aromatherapy Лаванда и жасмин 90 г,509,76,2 строк → 1; min_price=509; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,15400002,"Бассейн каркасный Bestway Steel Pro 56403, 259x170x61 см",29999,653,2 строк → 1; min_price=29999; best_merchant='16903208'
2_dedup,merged,duplicate_sku,15400002,"Бассейн каркасный Bestway Steel Pro 56403, 259x170x61 см",29999,653,2 строк → 1; min_price=29999; best_merchant='16903208'
6_outliers,flagged,abnormal_delta_reviews,108540154,"Корзина для белья, детских вещей 35x35x43.5 см, лен",544,1698,Δreviews=9 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114269290,"Отбеливатель TAZA Кислородный эко порошок, 1000 мл",2328,9575,Δreviews=53 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,102175971,"Влажные салфетки Flovell Care 120 шт, розовые",401,21889,Δreviews=59 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,140052753,Кондиционер для белья Lenor Скандинавская Весна 59 стирок 1239 мл,2613,728,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,121851623,"Комплект для уборки универсальная, для пола, для стен Mika, материал насадки: ми",11990,1675,Δreviews=7 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114447600,"Отбеливатель-пятновыводитель TAZA кислородный порошок,",1299,1558,Δreviews=10 > threshold=5 (Q3+3.0·IQR)
