stage,action,reason,product_id,name,price,reviews_count,detail
2_dedup,merged,duplicate_sku,142513353,"Подушка NikStory 50x70 см, файбер",1590,840,2 строк → 1; min_price=1590; best_merchant='30295472'
2_dedup,merged,duplicate_sku,142513353,"Подушка NikStory 50x70 см, файбер",1590,840,2 строк → 1; min_price=1590; best_merchant='30295472'
6_outliers,flagged,abnormal_delta_reviews,108540154,"Корзина для белья, детских вещей 35x35x43.5 см, лен",544,1635,Δreviews=7 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,102175971,"Влажные салфетки Flovell Care 120 шт, розовые",420,21444,Δreviews=40 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114269290,"Отбеливатель TAZA Кислородный эко порошок, 1000 мл",2339,9242,Δreviews=31 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114447600,"Отбеливатель-пятновыводитель TAZA кислородный порошок,",1415,1383,Δreviews=28 > threshold=5 (Q3+3.0·IQR)
