stage,action,reason,product_id,name,price,reviews_count,detail
2_dedup,merged,duplicate_sku,142513353,"Подушка NikStory 50x70 см, файбер",1590,856,2 строк → 1; min_price=1590; best_merchant='30295472'
2_dedup,merged,duplicate_sku,142513353,"Подушка NikStory 50x70 см, файбер",1590,856,2 строк → 1; min_price=1590; best_merchant='30295472'
2_dedup,merged,duplicate_sku,102030580,"Гель для стирки Aromika Maxi Power с пятновыводителем 3,3 л",4599,153,2 строк → 1; min_price=4599; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,102030580,"Гель для стирки Aromika Maxi Power с пятновыводителем 3,3 л",4599,153,2 строк → 1; min_price=4599; best_merchant='Magnum'
2_dedup,merged,duplicate_sku,117614149,"Полка Человечки 2 шт, пластик",756,240,2 строк → 1; min_price=756; best_merchant='30472700'
2_dedup,merged,duplicate_sku,117614149,"Полка Человечки 2 шт, пластик",756,240,2 строк → 1; min_price=756; best_merchant='30472700'
6_outliers,flagged,abnormal_delta_reviews,108540154,"Корзина для белья, детских вещей 35x35x43.5 см, лен",544,1675,Δreviews=6 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,102175971,"Влажные салфетки Flovell Care 120 шт, розовые",416,21713,Δreviews=49 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114269290,"Отбеливатель TAZA Кислородный эко порошок, 1000 мл",2328,9436,Δreviews=33 > threshold=5 (Q3+3.0·IQR)
6_outliers,flagged,abnormal_delta_reviews,114447600,"Отбеливатель-пятновыводитель TAZA кислородный порошок,",1299,1501,Δreviews=18 > threshold=5 (Q3+3.0·IQR)
